sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
A.train.gold.bea19_004187,instruction,gpt-4o,0.0,128,1.0,1234,60,0,447,They brought Marcuangolo to a room and put the boy in a bed.,They brought Marcuangolo to a room and put the boy in a bed.,They brought Marcuangolo to a room and put the boy in a bed .,They took Marcuangolo to a room and put the boy in a bed .,14,medium
A.train.gold.bea19_004187,role,gpt-4o,0.0,128,1.0,1234,60,0,773,They brought Marcuangolo to a room and put the boy in a bed.,They brought Marcuangolo to a room and put the boy in a bed.,They brought Marcuangolo to a room and put the boy in a bed .,They took Marcuangolo to a room and put the boy in a bed .,14,medium
ABC.train.gold.bea19_015559,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,669,So there he meets the oldest - gorgeous Marcus' sister and he immediately falls in love and since then the go-between appears in the story.,So there he meets the oldest - gorgeous Marcus' sister and he immediately falls in love and since then the go-between appears in the story.,So there he meets the oldest - gorgeous Marcus ' sister and he immediately falls in love and since then the go - between appears in the story .,"So , there he meets the gorgeous eldest sister of Marcus and he immediately falls in love and from then the go - between appears in the story .",29,long
ABC.train.gold.bea19_015559,instruction,gpt-4o,0.0,128,1.0,1234,60,0,550,"So there he meets the oldest - gorgeous Marcus' sister, and he immediately falls in love, and since then the go-between appears in the story.","So there he meets the oldest - gorgeous Marcus' sister, and he immediately falls in love, and since then the go-between appears in the story.",So there he meets the oldest - gorgeous Marcus ' sister and he immediately falls in love and since then the go - between appears in the story .,"So , there he meets the gorgeous eldest sister of Marcus and he immediately falls in love and from then the go - between appears in the story .",29,long
ABC.train.gold.bea19_015559,role,gpt-4o,0.0,128,1.0,1234,60,0,1206,So there he meets the oldest - gorgeous Marcus's sister and he immediately falls in love and since then the go-between appears in the story.,So there he meets the oldest - gorgeous Marcus's sister and he immediately falls in love and since then the go-between appears in the story.,So there he meets the oldest - gorgeous Marcus ' sister and he immediately falls in love and since then the go - between appears in the story .,"So , there he meets the gorgeous eldest sister of Marcus and he immediately falls in love and from then the go - between appears in the story .",29,long
A.train.gold.bea19_007124,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,580,Jogging is the sport in the nature.,Jogging is the sport in the nature.,Jogging the sport in the nature,Jogging : the sport in nature,6,short
A.train.gold.bea19_007124,instruction,gpt-4o,0.0,128,1.0,1234,60,0,658,Jogging the sport in nature,Jogging the sport in nature,Jogging the sport in the nature,Jogging : the sport in nature,6,short
A.train.gold.bea19_007124,role,gpt-4o,0.0,128,1.0,1234,60,0,532,Jogging the sport in nature,Jogging the sport in nature,Jogging the sport in the nature,Jogging : the sport in nature,6,short
C.train.gold.bea19_000820,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,507,"""Tick.""",Tick.,""" Tick "" .",""" Tick "" .",4,short
C.train.gold.bea19_000820,instruction,gpt-4o,0.0,128,1.0,1234,60,0,464,"""Tick.""",Tick.,""" Tick "" .",""" Tick "" .",4,short
C.train.gold.bea19_000820,role,gpt-4o,0.0,128,1.0,1234,60,0,428,"""Tick.""",Tick.,""" Tick "" .",""" Tick "" .",4,short
A.train.gold.bea19_002766,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,652,"At late night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","At late night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","At the late night in Hongdae , lots of people drink with their friends and walk around on the street with in drunken condition themselves .","Late at night in Hongdae , lots of people drink with their friends and walk around the streets in a drunken condition .",26,long
A.train.gold.bea19_002766,instruction,gpt-4o,0.0,128,1.0,1234,60,0,644,"Late at night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","Late at night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","At the late night in Hongdae , lots of people drink with their friends and walk around on the street with in drunken condition themselves .","Late at night in Hongdae , lots of people drink with their friends and walk around the streets in a drunken condition .",26,long
A.train.gold.bea19_002766,role,gpt-4o,0.0,128,1.0,1234,60,0,591,"Late at night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","Late at night in Hongdae, lots of people drink with their friends and walk around on the street in a drunken condition themselves.","At the late night in Hongdae , lots of people drink with their friends and walk around on the street with in drunken condition themselves .","Late at night in Hongdae , lots of people drink with their friends and walk around the streets in a drunken condition .",26,long
ABC.train.gold.bea19_032502,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,530,It lets you know that summer is near and so is summer vacation.,It lets you know that summer is near and so is summer vacation.,It lets you know that summer is near and so is summer vacation .,It lets you know that summer is near and so is summer vacation .,14,medium
ABC.train.gold.bea19_032502,instruction,gpt-4o,0.0,128,1.0,1234,60,0,406,"It lets you know that summer is near, and so is summer vacation.","It lets you know that summer is near, and so is summer vacation.",It lets you know that summer is near and so is summer vacation .,It lets you know that summer is near and so is summer vacation .,14,medium
ABC.train.gold.bea19_032502,role,gpt-4o,0.0,128,1.0,1234,60,0,437,"It lets you know that summer is near, and so is summer vacation.","It lets you know that summer is near, and so is summer vacation.",It lets you know that summer is near and so is summer vacation .,It lets you know that summer is near and so is summer vacation .,14,medium
ABC.train.gold.bea19_012764,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,745,"""I have been thinking about retirement since 2007. I have been lucky because I was injured, I got better,"" said Duque during the press conference of the World Series that this year will end in Mexico on the 17th and 18th of October, after the competition in Bilbao (Spain).","""I have been thinking about retirement since 2007. I have been lucky because I was injured, I got better,"" said Duque during the press conference of the World Series that this year will end in Mexico on the 17th and 18th of October, after the competition in Bilbao (Spain).",""" I am thinking about retirement since 2007 . I have been lucky because I injured , I got better "" , said Duque during the press conference of the World Series that this year will end up in Mexico on 17th and 18th October , after the competition of Bilbao ( Spain ) .",""" I have been thinking about retirement since 2007 . I have been lucky because I was injured and I got better "" , said Duque during the press conference of the World Series that , this year , will end up in Mexico on 17th and 18th October , after the competition in Bilbao ( Spain ) .",55,long
