condition,role,sent_idx,source_sentence,o_start,o_end,error_type,correction,required
baseline,system,2295,"However, the government and the local councils of big cities such as Madrid or Valencia, are trying their best to promote this movement because they consider it a way of development.",14,15,R:NOUN,Valencia,REQUIRED
baseline,system,2296,"Also you're about to finish your classes, so if you give up music, you will discard all your effort.",0,1,R:OTHER,"Also,",REQUIRED
baseline,system,2297,I also think that the following famous people sometimes could be dangerous.,8,10,R:WO,could sometimes,REQUIRED
baseline,system,2298,The best thing it is what stay for visiting.,3,4,U:PRON,,REQUIRED
baseline,system,2298,The best thing it is what stay for visiting.,6,7,R:VERB:SVA,stays,REQUIRED
baseline,system,2299,"-""What? What's again wrong with you?",0,1,R:OTHER,What?,REQUIRED
baseline,system,2299,"-""What? What's again wrong with you?",2,3,U:ADV,,REQUIRED
baseline,system,2299,"-""What? What's again wrong with you?",5,6,R:OTHER,you,REQUIRED
baseline,system,2299,"-""What? What's again wrong with you?",6,6,M:PUNCT,again?,REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",7,9,R:WO,areas such,REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",11,12,R:NOUN,"exploitation,",REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",15,16,R:OTHER,oilfields;,REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",24,25,R:NOUN,master's,REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",26,27,R:OTHER,abroad,REQUIRED
baseline,system,2300,"I want to be an expert in such areas as drilling, exploitation and development of oilfield, that is why I want to get a master degree abroad, or PhD at my university.",28,28,M:DET,a,REQUIRED
baseline,system,2301,Yesterday I was in Green Pepper Cafe for a meal with colleagues and I have seen the advertisement for a job at weekends in your cafe.,3,4,R:PREP,at,REQUIRED
baseline,system,2301,Yesterday I was in Green Pepper Cafe for a meal with colleagues and I have seen the advertisement for a job at weekends in your cafe.,11,12,R:NOUN,"colleagues,",REQUIRED
baseline,system,2301,Yesterday I was in Green Pepper Cafe for a meal with colleagues and I have seen the advertisement for a job at weekends in your cafe.,14,16,R:VERB:TENSE,saw,REQUIRED
baseline,system,2301,Yesterday I was in Green Pepper Cafe for a meal with colleagues and I have seen the advertisement for a job at weekends in your cafe.,20,20,M:NOUN,weekend,REQUIRED
baseline,system,2301,Yesterday I was in Green Pepper Cafe for a meal with colleagues and I have seen the advertisement for a job at weekends in your cafe.,22,24,U:OTHER,,REQUIRED
baseline,system,2302,Furthermore I should probably mention the enormous amount of advertisements that every single day people are forced to watch once they have switched on this box.,0,1,R:OTHER,"Furthermore,",REQUIRED
baseline,system,2302,Furthermore I should probably mention the enormous amount of advertisements that every single day people are forced to watch once they have switched on this box.,11,14,U:OTHER,,REQUIRED
baseline,system,2302,Furthermore I should probably mention the enormous amount of advertisements that every single day people are forced to watch once they have switched on this box.,19,19,M:OTHER,every single day,REQUIRED
baseline,system,2303,you can buy souvenirs from the east or west bank.,0,1,R:ORTH,You,REQUIRED
baseline,system,2303,you can buy souvenirs from the east or west bank.,6,7,R:ORTH,East,REQUIRED
baseline,system,2303,you can buy souvenirs from the east or west bank.,8,10,R:ORTH,West Bank.,REQUIRED
baseline,system,2304,The car industry could also be considered one of the main driving engines of the Western economy.,12,13,R:NOUN,forces,REQUIRED
baseline,system,2306,Mia could n't accept when some behave badly.,1,3,R:ORTH,couldn't,REQUIRED
baseline,system,2306,Mia could n't accept when some behave badly.,5,6,R:NOUN,someone,REQUIRED
baseline,system,2306,Mia could n't accept when some behave badly.,6,7,R:VERB:TENSE,behaved,REQUIRED
baseline,system,2307,It's better use public transport or private transport?,0,1,R:OTHER,Is it,REQUIRED
baseline,system,2307,It's better use public transport or private transport?,2,2,M:VERB:FORM,to,REQUIRED
baseline,system,2308,Improving my English language it's the best way to apply for a job.,4,5,R:OTHER,is,REQUIRED
baseline,system,2309,I did not do everything I wanted because I was forced by my parents to go to Boquete.,8,12,U:OTHER,,REQUIRED
baseline,system,2309,I did not do everything I wanted because I was forced by my parents to go to Boquete.,14,14,M:OTHER,forced me,REQUIRED
baseline,system,2310,"This post will be the first of three on the topic of the Present Simple tense, it contains a printable infographic covering the basics of the Present Simple and two printable worksheets.",15,16,R:OTHER,tense;,REQUIRED
baseline,system,2311,He saw his wife but said no words to her and continued hi way.,12,13,R:SPELL,his,REQUIRED
baseline,system,2312,- I thought that it was your normal condition.,0,1,U:PUNCT,,REQUIRED
baseline,system,2313,Every day I used to taking public transport.,5,6,R:VERB:FORM,take,REQUIRED
baseline,system,2314,Many people think that genetic engineering has many drawbacks.,7,8,R:ADJ,numerous,REQUIRED
baseline,system,2315,I worked in that staff more than ten years ago (new employees recruiments) and I can guarantee that for the first interview it is important only to receive a good impression.,11,12,R:NOUN:NUM,employee,REQUIRED
baseline,system,2315,I worked in that staff more than ten years ago (new employees recruiments) and I can guarantee that for the first interview it is important only to receive a good impression.,12,13,R:OTHER,"recruitment),",REQUIRED
baseline,system,2315,I worked in that staff more than ten years ago (new employees recruiments) and I can guarantee that for the first interview it is important only to receive a good impression.,21,22,R:NOUN,"interview,",REQUIRED
baseline,system,2315,I worked in that staff more than ten years ago (new employees recruiments) and I can guarantee that for the first interview it is important only to receive a good impression.,25,26,U:ADV,,REQUIRED
baseline,system,2315,I worked in that staff more than ten years ago (new employees recruiments) and I can guarantee that for the first interview it is important only to receive a good impression.,27,28,R:VERB,make,REQUIRED
baseline,system,2316,"Free of pocket pain & frequented by the locals, there is a dining gem in Nova Gorica.",4,5,R:CONJ,and,REQUIRED
baseline,system,2317,"Private transport give us traffic jams, a lot of accidents and stressful situations.",2,3,R:VERB:SVA,gives,REQUIRED
baseline,system,2317,"Private transport give us traffic jams, a lot of accidents and stressful situations.",9,10,R:OTHER,"accidents,",REQUIRED
baseline,system,2318,All the men are.,3,4,R:OTHER,are here.,REQUIRED
baseline,system,2319,"Secondly, if you can not find what you are looking for, you will not beam with happiness.",3,5,R:ORTH,cannot,REQUIRED
baseline,system,2320,I believe my job experiences can help me to be a better graduate school student of financial accounting.,8,9,U:VERB:FORM,,REQUIRED
baseline,system,2320,I believe my job experiences can help me to be a better graduate school student of financial accounting.,15,16,R:PREP,in,REQUIRED
baseline,system,2321,It encourages people to plant more trees and cutting of them have been made a punishable offence.,8,8,M:DET,the,REQUIRED
baseline,system,2321,It encourages people to plant more trees and cutting of them have been made a punishable offence.,11,12,R:VERB:SVA,has,REQUIRED
baseline,system,2322,I think that the real problem that makes our schools so out - of - date comparing to that of other countries is the way teachers get in touch with students and transmit them their knowledge.,12,13,U:PUNCT,,REQUIRED
baseline,system,2322,I think that the real problem that makes our schools so out - of - date comparing to that of other countries is the way teachers get in touch with students and transmit them their knowledge.,14,15,U:PUNCT,,REQUIRED
baseline,system,2322,I think that the real problem that makes our schools so out - of - date comparing to that of other countries is the way teachers get in touch with students and transmit them their knowledge.,16,17,R:VERB:FORM,compared,REQUIRED
baseline,system,2322,I think that the real problem that makes our schools so out - of - date comparing to that of other countries is the way teachers get in touch with students and transmit them their knowledge.,18,19,R:DET,those,REQUIRED
baseline,system,2322,I think that the real problem that makes our schools so out - of - date comparing to that of other countries is the way teachers get in touch with students and transmit them their knowledge.,19,20,R:PREP,in,REQUIRED
